ID,DIST,CO,RTE,PF1,BEGPM,PF1,ENDPM,Length,HG,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGETZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District  LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,Q2FY24 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments",District LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score
84,12,ORA,39,,4,,5,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
85,12,ORA,39,,5,,6,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,,x,,50,75,FY22/Q2,X,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,,X,,,X,RS,,X,,,X,RS,50,1/10/2024,X,,,,,,X,,,,,,100,75,4/8/2024,,X,,,X,RS,,X,,,,RS,50,4/10/2024,,X,,,X,RS,X,,,,,,75,63,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
86,12,ORA,39,,6,,7,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
87,12,ORA,39,,7,,8,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,,,X,0,1,,,100,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
88,12,ORA,39,,8,,9,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,X,,,100,,,1,0,50,FY22/Q3,,X,,,X,,X,,,X,50,X,,,,,,X,,,X,75,63,FY22/Q4,X,,,,,,X,,,X,75,X,,,,,,X,,,X,75,75,FY23/Q1,,X,,,X,,X,,,X,50,,X,,,X,,X,,,X,50,50,FY23/Q2,,X,,,X,,,X,,X,25,,X,,,X,,,X,,X,25,25,FY23/Q3,,X,,,X,,X,,,X,50,,X,,,X,,X,,,X,50,50,FY23/Q4,,X,,,X,,X,,,X,50,,X,,,,,X,,,X,50,50,10/4/2023,,X,,,,RS,,X,,,X,RS,50,10/5/2023,,X,,,,RS,,X,,,X,RS,50,50,1/9/2024,X,,,,,,,X,,,,RS ON RAMP,75,1/10/2024,X,,,,,,X,,,,,,100,88,4/8/2024,,X,,,,RS,,X,,,,RS,50,4/10/2024,,X,,,,RS,,X,,,,RS,50,50,6/10/2024,,X,,,,RS,,X,,,,RS,50,6/12/2024,,X,,,,RS,,X,,,,RS,50,50
89,12,ORA,39,,9,,10,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
90,12,ORA,39,,10,,11,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,x,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
91,12,ORA,55,,2,,3,,,,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,,X,,,,X,,,,,75,87.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,,X,,,,CM,X,,,,,,75,1/10/2024,,X,,,,CM,X,,,,,,75,75,4/5/2024,,,X,,,CM,X,,,,,,50,4/9/2024,,X,,,,CM,X,,,,,,75,63,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
92,12,ORA,55,R,3,R,4,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY22/Q4,X,,,,,X,,,,,100,,X,,,,X,,,,,75,87.5,FY23/Q1,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,x,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,,X,,,,RS,X,,,,,,75,6/12/2024,,X,,,,RS,X,,,,,,75,75
93,12,ORA,55,R,4,R,5,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,,x,,50,75,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY22/Q4,,X,,,,X,,,,,75,,X,,,,,X,,,,50,62.5,FY23/Q1,,,X,,,X,,,,,50,,,X,,,X,,,,,50,50,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/3/2023,,X,,,,RS,,X,,,,CM,50,10/5/2023,X,,,,,,,X,,,,CM,75,63,1/8/2024,,X,,,,CM,X,,,,,,75,1/10/2024,,X,,,,CM,X,,,,,,75,75,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,X,,,,,,X,,,,,,100,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
94,12,ORA,55,R,5,R,6,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,1,,50,,,x,0,25,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/3/2023,,X,,,,RS,,X,,,,CM,50,10/5/2023,,X,,,,RS,,X,,,,CM,50,50,1/8/2024,x,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,x,,,,,,x,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
95,12,ORA,55,R,6,R,7,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,1,,50,,,x,0,25,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY22/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
96,12,ORA,55,R,7,R,8,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
97,12,ORA,55,R,8,R,9,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
98,12,ORA,55,R,9,R,10,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/3/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
99,12,ORA,55,R,10,,11,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,X,,,,,,X,,,,75,X,,,,,X,,,,,100,87.5,FY23/Q1,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,,X,,,,X,,,,25,,X,,,,X,,,,,75,50,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,,X,,,,RS,75,1/10/2024,X,,,,,,,X,,,,RS,75,75,4/5/2024,X,,,,,,,X,,,,RS,75,4/9/2024,X,,,,,,,X,,,,RS,75,75,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
100,12,ORA,55,,11,,12,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,X,,,,,X,,,,,100,X,,,,,,X,,,,75,87.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,,X,,,X,75,88,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,,X,,,X,75,X,,,,,,X,,,X,75,75,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,,X,,,,RS,75,4/9/2024,X,,,,,,,X,,,,RS,75,75,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
101,12,ORA,55,,12,,13,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,,X,0,1,,,100,50,FY22/Q3,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,X,,,,,X,,,,,100,X,,,,,,X,,,,75,87.5,FY23/Q1,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,,X,,,,CM,75,10/5/2023,X,,,,,,x,,,,,,100,88,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,,,X,,,CM,50,4/9/2024,X,,,,,,,X,,,,CM,75,63,6/7/2024,X,,,,,,,,X,,,RS,50,6/12/2024,X,,,,,,,,X,,,RS,50,50
