OBJECTID *,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Shape *
7679,10,99,,STA,R,21.743,,"MODESTO, PELANDALE AVENUE",10100,136000,136000,10300,137000,137000,Point
7680,10,99,,STA,R,21.743,,"MODESTO, PELANDALE AVENUE",10100,136000,136000,10300,137000,137000,Point
7681,10,99,,STA,R,22.558,,"SALIDA, JCT. RTE. 219 EAST",10300,139000,137000,10100,149000,145000,Point
7682,10,99,,STA,R,22.558,,"SALIDA, JCT. RTE. 219 EAST",10300,139000,137000,10100,149000,145000,Point
7683,10,99,,STA,R,24.272,,HAMMET ROAD,10100,149000,145000,,,,Point
7684,10,99,,STA,R,24.272,,HAMMET ROAD,10100,149000,145000,,,,Point
7685,10,99,,SJ,,0,,STANISLAUS/SAN JOAQUIN COUNTY LINE,,,,9200,119000,114000,Point
7686,10,99,,SJ,,0,,STANISLAUS/SAN JOAQUIN COUNTY LINE,,,,9200,119000,114000,Point
7687,10,99,,SJ,,0.888,,"RIPON, MAIN STREET",9200,119000,114000,10000,118000,116000,Point
7688,10,99,,SJ,,0.888,,"RIPON, MAIN STREET",9200,119000,114000,10000,118000,116000,Point
7689,10,99,,SJ,,1.708,,MILGEO AVENUE,9900,119000,118000,10000,158000,155000,Point
7690,10,99,,SJ,,1.708,,MILGEO AVENUE,9900,119000,118000,10000,158000,155000,Point
7691,10,99,,SJ,,2.374,,JACKTONE ROAD,9600,144000,130000,10200,151000,137000,Point
7692,10,99,,SJ,,2.374,,JACKTONE ROAD,9600,144000,130000,10200,151000,137000,Point
7693,10,99,,SJ,,5.822,,SOUTH JCT. RTE. 120,9600,118000,107000,10700,118000,117000,Point
7694,10,99,,SJ,,5.822,,SOUTH JCT. RTE. 120,9600,118000,107000,10700,118000,117000,Point
7695,10,99,,SJ,,6.654,,"MANTECA, NORTH JCT. RTE. 120",7600,91000,83000,8400,93000,93000,Point
7696,10,99,,SJ,,6.654,,"MANTECA, NORTH JCT. RTE. 120",7600,91000,83000,8400,93000,93000,Point
7697,10,99,,SJ,,8.829,,NORTH MANTECA,6000,72000,66000,6300,74000,70000,Point
7698,10,99,,SJ,,8.829,,NORTH MANTECA,6000,72000,66000,6300,74000,70000,Point
7699,10,99,,SJ,,11.468,,TURNER STATION/FRENCH CAMP ROAD,6500,76000,74000,7800,97000,92300,Point
7700,10,99,,SJ,,11.468,,TURNER STATION/FRENCH CAMP ROAD,6500,76000,74000,7800,97000,92300,Point
7701,10,99,,SJ,,12.526,,LITTLE JOHN CREEK,7800,97000,92300,7800,97000,92300,Point
7702,10,99,,SJ,,12.526,,LITTLE JOHN CREEK,7800,97000,92300,7800,97000,92300,Point
7703,10,99,,SJ,,16.698,,"STOCKTON,  MARIPOSA ROAD",7700,84000,81000,8700,96000,92000,Point
7704,10,99,,SJ,,16.698,,"STOCKTON,  MARIPOSA ROAD",7700,84000,81000,8700,96000,92000,Point
7705,10,99,,SJ,,17.216,,JCT. RTE. 4 EAST,8700,96000,92000,9400,100000,94000,Point
7706,10,99,,SJ,,17.216,,JCT. RTE. 4 EAST,8700,96000,92000,9400,100000,94000,Point
7707,10,99,,SJ,,18.022,,JCT. RTE. 26 WEST,9500,100000,94000,10400,140000,132000,Point
7708,10,99,,SJ,,18.022,,JCT. RTE. 26 WEST,9500,100000,94000,10400,140000,132000,Point
7709,10,99,,SJ,,18.683,,JCT. RTE. 4 WEST,9700,114000,105000,8500,108000,95000,Point
7710,10,99,,SJ,,18.683,,JCT. RTE. 4 WEST,9700,114000,105000,8500,108000,95000,Point
7711,10,99,,SJ,,19.29,,JCT. RTE. 26 EAST,8500,108000,95000,10500,138000,125000,Point
7712,10,99,,SJ,,19.29,,JCT. RTE. 26 EAST,8500,108000,95000,10500,138000,125000,Point
7713,10,99,,SJ,,20.336,,JCT. RTE. 88 NORTHEAST,10400,140000,132000,15400,125000,124000,Point
7714,10,99,,SJ,,20.336,,JCT. RTE. 88 NORTHEAST,10400,140000,132000,15400,125000,124000,Point
7715,10,99,,SJ,,20.876,,CHEROKEE ROAD,11500,101000,92000,13800,118000,117000,Point
7716,10,99,,SJ,,20.876,,CHEROKEE ROAD,11500,101000,92000,13800,118000,117000,Point
7717,10,99,,SJ,,21.674,,WILSON WAY,9700,89000,82000,10100,133000,125000,Point
7718,10,99,,SJ,,21.674,,WILSON WAY,9700,89000,82000,10100,133000,125000,Point
7719,10,99,,SJ,,22.922,,HAMMER LANE,10100,133000,125000,7100,76000,73000,Point
7720,10,99,,SJ,,22.922,,HAMMER LANE,10100,133000,125000,7100,76000,73000,Point
7721,10,99,,SJ,,24.033,,MORADA LANE,6200,77000,75000,8200,81000,80000,Point
7722,10,99,,SJ,,24.033,,MORADA LANE,6200,77000,75000,8200,81000,80000,Point
7723,10,99,,SJ,,29.004,,SOUTH LODI,6500,85000,79000,7200,74000,71000,Point
7724,10,99,,SJ,,29.004,,SOUTH LODI,6500,85000,79000,7200,74000,71000,Point
7725,10,99,,SJ,,29.499,,"LODI, JCT. RTE. 12 WEST",6900,94000,88000,7500,95000,94000,Point
7726,10,99,,SJ,,29.499,,"LODI, JCT. RTE. 12 WEST",6900,94000,88000,7500,95000,94000,Point
7727,10,99,,SJ,,30.974,,"LODI, JCT. RTE. 12 EAST",6100,78000,76000,7800,104000,86000,Point
7728,10,99,,SJ,,30.974,,"LODI, JCT. RTE. 12 EAST",6100,78000,76000,7800,104000,86000,Point
7729,10,99,,SJ,,31.578,,"LODI, TURNER ROAD",5100,79000,75000,6100,81000,67000,Point
7730,10,99,,SJ,,31.578,,"LODI, TURNER ROAD",5100,79000,75000,6100,81000,67000,Point
7731,10,99,,SJ,,32.573,,WOODBRIDGE ROAD,5200,74000,71000,5200,67000,66000,Point
7732,10,99,,SJ,,32.573,,WOODBRIDGE ROAD,5200,74000,71000,5200,67000,66000,Point
7733,10,99,,SJ,,33.573,,ACAMPO ROAD,5300,68000,66000,5300,68000,66000,Point
7734,10,99,,SJ,,33.573,,ACAMPO ROAD,5300,68000,66000,5300,68000,66000,Point
7735,10,99,,SJ,,35.597,,JAHANT ROAD,5100,67000,66000,5300,69000,68000,Point
7736,10,99,,SJ,,35.597,,JAHANT ROAD,5100,67000,66000,5300,69000,68000,Point
7737,10,99,,SJ,,38.783,,SAN JOAQUIN/SACRAMENTO COUNTY LINE,6200,85000,80000,,,,Point
7738,10,99,,SJ,,38.783,,SAN JOAQUIN/SACRAMENTO COUNTY LINE,6200,85000,80000,,,,Point
7739,3,99,,SAC,,0.123,,SAN JOAQUIN/SACRAMENTO COUNTY LINE,,,,6100,82000,76000,Point
7740,3,99,,SAC,,0.123,,SAN JOAQUIN/SACRAMENTO COUNTY LINE,,,,6100,82000,76000,Point
7741,3,99,,SAC,,0.33,,"GALT, FRONTAGE ROAD CONNECTION",6100,82000,76000,5700,78000,76000,Point
7742,3,99,,SAC,,0.33,,"GALT, FRONTAGE ROAD CONNECTION",6100,82000,76000,5700,78000,76000,Point
7743,3,99,,SAC,,0.792,,"GALT, C STREET",5700,78000,76000,5900,81000,78000,Point
7744,3,99,,SAC,,0.792,,"GALT, C STREET",5700,78000,76000,5900,81000,78000,Point
7745,3,99,,SAC,,1.566,,"GALT, SIMMERHORN ROAD",5900,81000,78000,5600,77000,76000,Point
7746,3,99,,SAC,,1.566,,"GALT, SIMMERHORN ROAD",5900,81000,78000,5600,77000,76000,Point
7747,3,99,,SAC,,1.88,,"GALT, PRINGLE AVENUE CONNECTION",5600,77000,76000,5800,77000,77000,Point
7748,3,99,,SAC,,1.88,,"GALT, PRINGLE AVENUE CONNECTION",5600,77000,76000,5800,77000,77000,Point
7749,3,99,,SAC,,2.7,,WALNUT STREET CONNECTION,5800,77000,77000,5700,77000,76000,Point
7750,3,99,,SAC,,2.7,,WALNUT STREET CONNECTION,5800,77000,77000,5700,77000,76000,Point
7751,3,99,,SAC,,3.525,,JCT. RTE. 104 EAST,5700,77000,76000,6000,82000,78000,Point
7752,3,99,,SAC,,3.525,,JCT. RTE. 104 EAST,5700,77000,76000,6000,82000,78000,Point
7753,3,99,,SAC,,4.39,,MINGO ROAD CONNECTION,6000,82000,78000,6400,82000,79000,Point
7754,3,99,,SAC,,4.39,,MINGO ROAD CONNECTION,6000,82000,78000,6400,82000,79000,Point
7755,3,99,,SAC,,6.008,,ARNO ROAD,6400,83000,83000,6400,89000,84000,Point
7756,3,99,,SAC,,6.008,,ARNO ROAD,6400,83000,83000,6400,89000,84000,Point
7757,3,99,,SAC,,7.363,,DILLARD ROAD,6400,89000,84000,6100,94000,89000,Point
7758,3,99,,SAC,,7.363,,DILLARD ROAD,6400,89000,84000,6100,94000,89000,Point
7759,3,99,,SAC,,8.96,,ESCHINGER ROAD,6100,94000,89000,6400,90000,85000,Point
7760,3,99,,SAC,,8.96,,ESCHINGER ROAD,6100,94000,89000,6400,90000,85000,Point
7761,3,99,,SAC,,10.07,,GRANT LINE ROAD,6400,90000,85000,6100,87000,83000,Point
7762,3,99,,SAC,,10.07,,GRANT LINE ROAD,6400,90000,85000,6100,87000,83000,Point
7763,3,99,,SAC,,12.761,,ELK GROVE BOULEVARD,6100,87000,83000,8300,121000,112000,Point
7764,3,99,,SAC,,12.761,,ELK GROVE BOULEVARD,6100,87000,83000,8300,121000,112000,Point
7765,3,99,,SAC,,13.838,,LAGUNA BOULEVARD/ BOND ROAD,8300,121000,112000,10900,140000,134000,Point
7766,3,99,,SAC,,13.838,,LAGUNA BOULEVARD/ BOND ROAD,8300,121000,112000,10900,140000,134000,Point
7767,3,99,,SAC,,14.869,,SHELDON ROAD,10900,140000,134000,10000,139000,122000,Point
7768,3,99,,SAC,,14.869,,SHELDON ROAD,10900,140000,134000,10000,139000,122000,Point
7769,3,99,,SAC,,15.55,,JACINTO ROAD,10000,139000,122000,10000,139000,122000,Point
7770,3,99,,SAC,,15.55,,JACINTO ROAD,10000,139000,122000,10000,139000,122000,Point
7771,3,99,,SAC,,15.9,,CALVINE ROAD,10000,139000,122000,10000,139000,122000,Point
7772,3,99,,SAC,,15.9,,CALVINE ROAD,10000,139000,122000,10000,139000,122000,Point
7773,3,99,,SAC,,16.28,,DULUTH AVENUE,10000,139000,135000,10000,160000,161000,Point
7774,3,99,,SAC,,16.28,,DULUTH AVENUE,10000,139000,135000,10000,160000,161000,Point
7775,3,99,,SAC,,17.242,,"SACRAMENTO, STOCKTON BOULEVARD",10000,160000,161000,11500,166000,161000,Point
7776,3,99,,SAC,,17.242,,"SACRAMENTO, STOCKTON BOULEVARD",10000,160000,161000,11500,166000,161000,Point
7777,3,99,,SAC,,17.656,,"SACRAMENTO, MACK ROAD",10200,215000,176000,10200,196000,176000,Point
7778,3,99,,SAC,,17.656,,"SACRAMENTO, MACK ROAD",10200,215000,176000,10200,196000,176000,Point
7779,3,99,,SAC,,19.612,,FLORIN ROAD,10200,196000,176000,12900,185000,141000,Point
7780,3,99,,SAC,,19.612,,FLORIN ROAD,10200,196000,176000,12900,185000,141000,Point
7781,3,99,,SAC,,20.859,,47TH AVENUE,12900,185000,141000,13500,178000,171000,Point
7782,3,99,,SAC,,20.859,,47TH AVENUE,12900,185000,141000,13500,178000,171000,Point
7783,3,99,,SAC,,21.573,,MARTIN LUTHER KING JR. BOULEVARD,13500,178000,171000,16800,197000,182000,Point
7784,3,99,,SAC,,21.573,,MARTIN LUTHER KING JR. BOULEVARD,13500,178000,171000,16800,197000,182000,Point
7785,3,99,,SAC,,21.944,,"SACRAMENTO, FRUITRIDGE ROAD",16800,193000,182000,16100,193000,180000,Point
7786,3,99,,SAC,,21.944,,"SACRAMENTO, FRUITRIDGE ROAD",16800,193000,182000,16100,193000,180000,Point
7787,3,99,,SAC,,23.128,,"SACRAMENTO, 12TH AVENUE",16100,189000,180000,14400,205000,190000,Point
7788,3,99,,SAC,,23.128,,"SACRAMENTO, 12TH AVENUE",16100,189000,180000,14400,205000,190000,Point
7789,3,99,,SAC,R,24.351,,JCT. RTES. 50/51/5,14400,205000,190000,14700,215000,193000,Point
